pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
,,17.29,,12.48,0.37,17.03,1.03,25.9,,1.12,277.35,986.62,2024-10-29 04:00:00,35.03
,,17.89,,12.44,0.43,17.55,1.11,25.88,,1.34,289.87,986.68,2024-10-29 04:15:00,35.27
,,17.8,,12.43,0.41,17.5,0.86,25.85,,1.07,277.12,986.78,2024-10-29 04:30:00,34.19
,,17.93,,12.33,0.42,17.51,1.0,25.94,,1.46,269.55,986.93,2024-10-29 04:45:00,34.7
,,18.68,,12.54,,17.82,1.07,25.74,,1.54,258.85,987.08,2024-10-29 05:00:00,35.19
,,18.4,0.01,12.38,0.66,18.41,0.64,25.6,,1.42,267.02,987.19,2024-10-29 05:15:00,34.61
,,18.32,,12.41,0.44,18.2,1.18,25.39,,1.16,262.95,987.47,2024-10-29 05:30:00,34.83
,,18.39,,12.45,0.47,18.28,0.63,25.23,,0.92,284.02,987.69,2024-10-29 05:45:00,33.92
,,18.41,,12.43,0.4,18.42,0.86,25.16,,1.1,298.65,987.98,2024-10-29 06:00:00,34.36
,,18.66,0.21,12.48,0.36,18.87,1.14,25.19,,1.17,319.94,988.25,2024-10-29 06:15:00,35.36
,,19.04,0.2,12.48,0.37,19.24,0.83,25.18,,1.24,288.99,988.41,2024-10-29 06:30:00,33.95
,,18.66,,12.53,0.34,18.32,1.12,25.25,,1.09,281.69,988.56,2024-10-29 06:45:00,35.13
,,19.21,,12.53,0.35,18.92,1.16,25.3,,1.28,280.46,988.83,2024-10-29 07:00:00,34.35
,,19.28,0.52,12.39,0.36,19.81,0.73,25.41,,1.59,268.99,989.09,2024-10-29 07:15:00,33.9
,,19.49,0.08,12.36,0.34,19.56,0.67,25.61,,1.54,287.09,989.43,2024-10-29 07:30:00,34.55
,,19.11,0.4,12.51,0.37,19.49,1.23,25.97,,1.63,291.24,989.62,2024-10-29 07:45:00,33.59
65.0,87.94,19.3,0.36,12.54,0.32,19.67,1.34,26.37,,1.65,273.64,989.82,2024-10-29 08:00:00,33.78
65.76,90.0,19.79,0.51,12.3,0.31,20.31,0.95,26.76,,1.77,267.25,989.97,2024-10-29 08:15:00,34.33
66.0,90.0,19.54,0.58,12.44,0.3,20.1,1.1,27.42,,1.77,261.48,990.06,2024-10-29 08:30:00,34.21
66.0,90.0,20.38,,12.43,0.37,19.94,1.0,28.05,,1.96,264.87,990.06,2024-10-29 08:45:00,34.76
66.0,88.23,20.32,0.45,12.51,0.36,20.76,0.82,28.8,,2.58,291.73,989.99,2024-10-29 09:00:00,34.95
57.07,87.0,19.86,0.36,12.52,0.26,20.21,1.3,29.37,,2.32,287.7,989.91,2024-10-29 09:15:00,34.64
54.0,87.0,19.6,,12.43,0.3,19.41,1.23,30.14,,2.33,286.95,989.86,2024-10-29 09:30:00,34.34
54.0,87.0,19.54,0.31,12.36,0.31,19.85,0.91,30.27,,2.08,253.81,989.85,2024-10-29 09:45:00,34.32
54.0,82.29,19.78,,12.34,0.28,19.41,1.08,30.49,,2.54,288.46,989.85,2024-10-29 10:00:00,33.99
53.26,79.0,18.9,,12.4,0.34,18.7,1.06,30.63,,2.74,286.05,989.71,2024-10-29 10:15:00,34.79
53.0,79.0,18.07,0.79,12.41,0.3,18.87,0.84,30.69,,2.8,277.62,989.54,2024-10-29 10:30:00,34.5
53.0,79.0,17.94,0.76,12.5,0.3,18.72,0.76,31.12,,2.6,294.48,989.28,2024-10-29 10:45:00,34.65
53.0,89.6,17.88,0.24,12.45,0.3,18.11,1.11,31.6,,2.78,309.1,989.02,2024-10-29 11:00:00,35.01
56.78,97.0,17.49,0.9,12.25,0.31,18.37,1.23,31.93,,2.47,305.2,988.74,2024-10-29 11:15:00,34.27
58.0,,17.02,1.04,12.41,0.33,18.08,1.04,31.91,,2.6,294.59,988.39,2024-10-29 11:30:00,34.39
58.0,97.0,16.16,2.01,12.43,0.3,18.17,1.38,32.2,,2.39,297.16,988.14,2024-10-29 11:45:00,34.77
58.0,79.0,16.72,2.02,12.56,0.34,18.73,1.35,32.37,,2.32,286.32,987.88,2024-10-29 12:00:00,34.19
59.49,70.0,20.8,4.35,12.59,0.36,25.17,0.98,32.75,,2.62,315.21,987.58,2024-10-29 12:15:00,34.19
60.0,70.0,25.01,5.37,12.88,0.39,30.39,0.98,33.11,,2.76,303.98,987.33,2024-10-29 12:30:00,33.53
,,26.32,5.53,14.06,0.39,31.85,1.36,33.07,,2.82,307.55,987.11,2024-10-29 12:45:00,34.22
,,26.49,5.07,14.33,0.41,31.57,1.41,33.21,,2.91,306.72,986.91,2024-10-29 13:00:00,34.07
,41.47,25.37,4.63,13.81,0.35,30.01,1.24,33.5,,2.79,303.51,986.69,2024-10-29 13:15:00,32.87
,41.0,25.14,4.77,12.58,0.34,29.92,1.25,33.94,,2.58,302.48,986.44,2024-10-29 13:30:00,32.26
,41.0,25.5,4.23,11.83,0.36,29.71,1.34,34.01,,2.58,302.37,986.2,2024-10-29 13:45:00,31.95
,44.67,25.97,3.52,11.31,0.38,29.48,0.94,33.9,,2.76,320.9,985.99,2024-10-29 14:00:00,32.32
,51.0,26.51,2.64,11.68,0.4,29.14,1.03,33.45,,3.34,317.53,985.87,2024-10-29 14:15:00,32.14
40.0,51.0,26.0,2.41,12.12,0.44,28.42,1.44,32.96,,3.04,307.19,985.83,2024-10-29 14:30:00,31.99
40.0,50.0,42.78,2.26,41.51,0.38,45.01,1.26,32.35,,1.92,319.58,985.89,2024-10-29 15:30:00,30.51
40.0,50.0,21.1,1.53,20.47,0.4,22.64,1.17,31.7,,2.1,317.64,985.97,2024-10-29 15:45:00,22.06
40.0,57.33,20.17,2.06,13.92,0.38,22.22,0.87,31.58,,0.85,274.07,985.92,2024-10-29 16:00:00,30.52
,70.0,23.42,2.34,12.27,0.43,25.75,0.92,31.44,,0.82,269.39,985.81,2024-10-29 16:15:00,32.05
,70.0,24.21,0.92,10.08,0.4,25.13,0.9,30.89,,2.18,321.56,985.92,2024-10-29 16:30:00,34.64
,70.0,24.0,0.93,10.07,0.43,24.94,1.01,30.47,,1.39,321.66,986.1,2024-10-29 16:45:00,34.29
,59.92,24.27,1.24,11.66,,25.52,1.25,30.17,,0.87,240.47,986.34,2024-10-29 17:00:00,34.28
,42.0,23.94,2.04,11.57,0.77,25.98,1.07,29.97,,0.9,105.48,986.47,2024-10-29 17:15:00,33.63
,,22.94,2.34,12.03,0.42,25.28,0.71,29.79,,0.8,104.88,986.4,2024-10-29 17:30:00,34.41
,,23.04,1.63,11.94,0.5,24.67,1.29,29.58,,0.75,79.66,986.89,2024-10-29 17:45:00,34.42
,,23.31,1.44,12.1,0.41,24.76,0.85,29.36,,0.59,78.59,987.06,2024-10-29 18:00:00,34.46
,,22.58,1.72,12.05,0.36,24.3,1.22,29.3,,0.48,109.56,987.18,2024-10-29 18:15:00,34.15
,,22.04,1.37,12.15,0.36,23.42,1.22,29.18,,0.54,133.37,987.34,2024-10-29 18:30:00,34.23
,,22.92,0.76,12.13,0.34,23.67,1.09,28.85,,1.35,185.15,987.78,2024-10-29 18:45:00,34.55
,,22.35,0.92,11.97,0.35,23.26,1.0,28.61,,1.58,194.67,988.23,2024-10-29 19:00:00,34.69
,,22.26,0.74,12.06,0.36,23.0,1.56,27.27,,1.28,147.83,988.47,2024-10-29 19:15:00,34.9
,,23.02,,12.07,0.35,23.03,0.92,26.88,,1.63,107.33,988.54,2024-10-29 19:30:00,34.67
,,22.45,0.62,12.07,0.35,23.08,1.05,26.98,,1.96,102.55,988.86,2024-10-29 19:45:00,34.92
74.0,81.94,22.03,0.79,12.13,0.36,22.82,1.24,27.14,,1.25,132.04,989.23,2024-10-29 20:00:00,34.82
80.72,90.0,22.34,0.1,12.12,0.31,22.44,0.97,26.76,,1.2,158.26,989.47,2024-10-29 20:15:00,35.39
83.0,90.0,22.17,0.37,12.15,0.3,22.54,1.07,26.58,,1.03,143.11,989.62,2024-10-29 20:30:00,34.56
83.0,90.0,21.94,0.57,12.01,0.34,22.5,1.04,26.12,,1.06,183.99,989.55,2024-10-29 20:45:00,34.17
83.0,89.03,21.83,0.47,12.27,0.38,22.29,1.17,25.76,,1.01,185.11,989.67,2024-10-29 21:00:00,33.96
70.34,87.0,21.89,,12.15,0.26,21.62,1.33,25.82,,0.74,202.74,989.59,2024-10-29 21:15:00,34.03
66.0,87.0,21.15,,12.19,0.31,21.13,0.8,26.01,,0.83,248.29,989.54,2024-10-29 21:30:00,34.49
66.0,87.0,21.01,0.38,12.14,0.32,21.4,1.06,26.37,,0.4,192.09,989.38,2024-10-29 21:45:00,34.14
66.0,84.42,21.08,0.57,12.27,0.26,21.66,0.66,26.64,,0.73,278.21,989.35,2024-10-29 22:00:00,34.41
52.6,79.0,21.38,0.85,12.25,0.33,22.23,1.18,26.54,,0.96,272.24,989.17,2024-10-29 22:15:00,34.37
48.0,79.0,20.97,0.63,12.12,0.32,21.61,0.95,26.46,,0.96,271.93,989.09,2024-10-29 22:30:00,33.22
48.0,79.0,21.05,0.27,12.22,0.28,21.31,1.19,26.43,,0.65,302.79,989.13,2024-10-29 22:45:00,33.9
48.0,84.8,21.91,0.48,12.25,0.29,22.4,1.21,26.29,,1.09,318.02,989.09,2024-10-29 23:00:00,33.63
54.7,97.0,22.26,,12.23,0.32,22.04,0.98,26.34,,1.14,302.96,989.01,2024-10-29 23:15:00,33.68
57.0,97.0,22.01,0.43,12.21,0.31,22.43,0.87,26.38,,1.01,309.0,989.0,2024-10-29 23:30:00,33.11
57.0,97.0,22.15,0.5,12.13,0.3,22.65,1.02,26.51,,0.64,249.57,988.9,2024-10-29 23:45:00,34.15
57.0,83.4,22.42,,12.37,0.39,22.23,1.28,26.46,,0.98,294.55,988.74,2024-10-30 00:00:00,35.1
66.68,87.0,22.69,,12.34,0.35,21.93,1.2,26.34,,0.97,301.83,988.59,2024-10-30 00:15:00,34.76
70.0,87.0,22.07,,12.33,0.3,22.02,1.4,26.18,,0.93,300.21,988.46,2024-10-30 00:30:00,35.22
70.0,87.0,22.11,0.67,12.33,0.34,22.78,0.64,26.14,,0.85,232.02,988.29,2024-10-30 00:45:00,34.71
70.0,88.51,22.37,,12.34,0.3,21.87,1.28,25.85,,0.95,231.92,988.2,2024-10-30 01:00:00,34.91
69.26,89.0,21.96,,12.4,0.33,21.61,1.21,25.66,,0.77,239.31,988.03,2024-10-30 01:15:00,34.0
69.0,89.0,22.43,,12.34,0.32,21.63,0.64,25.6,,0.84,252.13,987.81,2024-10-30 01:30:00,34.41
69.0,89.0,22.56,,12.41,0.34,21.49,1.13,25.69,,1.01,294.25,987.54,2024-10-30 01:45:00,34.86
69.0,79.8,22.03,,12.39,0.45,21.61,1.11,25.67,,0.95,280.95,987.47,2024-10-30 02:00:00,34.92
64.6,77.0,22.31,,12.36,0.46,21.9,1.17,25.64,,1.01,262.85,987.34,2024-10-30 02:15:00,34.15
63.0,77.0,22.14,0.23,12.39,0.39,22.37,1.22,25.8,,0.66,267.15,987.32,2024-10-30 02:30:00,34.35
63.0,77.0,22.86,0.21,12.4,0.33,23.06,0.97,25.83,,0.84,292.68,987.26,2024-10-30 02:45:00,34.01
63.0,82.29,23.56,,12.39,0.38,22.97,1.15,25.87,,0.79,269.63,987.12,2024-10-30 03:00:00,34.49
63.74,84.0,22.44,,12.48,0.43,22.18,1.19,25.79,,1.33,302.97,987.09,2024-10-30 03:15:00,34.57
64.0,84.0,22.54,,12.34,0.39,22.38,1.08,25.81,,1.07,296.76,987.18,2024-10-30 03:30:00,34.14
64.0,84.0,22.41,0.82,12.46,0.35,23.21,1.16,25.79,,1.12,300.08,987.21,2024-10-30 03:45:00,33.29
64.0,83.24,22.81,,12.51,0.3,22.52,1.07,25.79,,1.24,294.52,987.25,2024-10-30 04:00:00,34.11
65.49,83.0,23.02,,12.52,0.34,22.3,0.83,25.89,,0.85,285.82,987.32,2024-10-30 04:15:00,35.54
66.0,83.0,22.34,0.38,12.42,0.37,22.72,0.98,25.77,,1.2,249.24,987.38,2024-10-30 04:30:00,34.09
66.0,83.0,22.04,0.7,12.39,0.29,22.73,0.79,25.52,,1.3,294.97,987.51,2024-10-30 04:45:00,33.54
66.0,78.4,22.89,0.48,12.49,0.3,23.37,1.25,25.45,,1.56,306.48,987.65,2024-10-30 05:00:00,34.0
60.04,77.0,21.87,1.01,12.39,0.34,22.89,0.81,25.37,,1.34,297.15,987.76,2024-10-30 05:15:00,33.6
58.0,77.0,23.2,0.13,12.42,0.33,23.33,1.21,25.27,,1.27,279.36,987.94,2024-10-30 05:30:00,33.43
58.0,77.0,23.32,0.45,12.26,0.34,23.78,1.02,25.21,,1.22,300.52,988.13,2024-10-30 05:45:00,33.0
58.0,80.07,23.44,,12.51,0.52,22.97,1.12,25.17,,1.41,304.62,988.39,2024-10-30 06:00:00,33.76
56.51,81.0,24.02,,12.49,0.43,23.67,1.08,25.12,,1.36,285.31,988.62,2024-10-30 06:15:00,33.62
56.0,81.0,23.93,,12.42,0.35,23.41,1.08,25.2,,1.32,275.33,988.81,2024-10-30 06:30:00,34.81
56.0,81.0,23.65,,12.38,0.35,23.2,1.44,25.27,,1.5,279.74,989.02,2024-10-30 06:45:00,34.38
56.0,79.49,23.71,,12.45,0.3,22.92,0.91,25.5,,1.61,302.33,989.22,2024-10-30 07:00:00,34.64
61.96,79.0,24.18,,12.43,0.34,23.64,0.93,25.91,,1.45,295.21,989.56,2024-10-30 07:15:00,34.54
64.0,79.0,24.33,0.21,12.39,0.31,24.53,1.09,26.12,,1.54,298.78,989.81,2024-10-30 07:30:00,33.93
64.0,79.0,24.14,0.43,12.39,0.32,24.59,0.88,26.24,,1.5,278.09,990.02,2024-10-30 07:45:00,33.46
64.0,86.67,24.09,0.32,12.39,0.33,24.4,1.21,26.28,,1.58,285.68,990.14,2024-10-30 08:00:00,32.89
61.02,89.0,24.13,,12.44,0.35,24.03,0.9,26.54,,1.42,258.72,990.37,2024-10-30 08:15:00,33.59
60.0,89.0,24.2,,12.43,0.42,24.19,1.31,26.79,,1.36,254.17,990.62,2024-10-30 08:30:00,33.95
60.0,89.0,24.0,0.29,12.47,0.48,24.3,1.13,27.52,,1.51,270.25,990.61,2024-10-30 08:45:00,33.08
60.0,89.0,23.47,0.52,12.33,0.39,23.99,0.69,28.24,,1.6,244.53,990.68,2024-10-30 09:00:00,33.68
60.74,89.0,23.69,0.63,12.47,0.37,24.32,0.92,28.5,,2.01,264.81,990.68,2024-10-30 09:15:00,33.31
61.0,89.0,24.01,0.78,12.42,0.35,24.79,0.87,29.58,,1.67,291.05,990.65,2024-10-30 09:30:00,32.75
61.0,89.0,23.78,0.17,12.4,0.43,23.95,0.81,29.83,,1.39,265.14,990.6,2024-10-30 09:45:00,33.33
61.0,82.2,23.61,,12.46,0.4,22.87,1.13,30.08,,1.42,291.12,990.45,2024-10-30 10:00:00,33.93
53.56,80.0,23.8,,12.44,0.35,22.2,1.25,30.26,,1.28,250.99,990.42,2024-10-30 10:15:00,34.45
51.0,80.0,23.53,,12.33,0.3,22.5,1.15,30.96,,0.94,229.17,990.3,2024-10-30 10:30:00,34.84
51.0,80.0,22.95,0.53,12.37,0.34,23.47,0.8,32.02,,1.05,244.81,990.14,2024-10-30 10:45:00,33.76
51.0,73.0,108.17,1.26,179.83,0.34,109.44,,32.43,,1.2,107.86,986.89,2024-10-30 14:15:00,129.83
51.0,73.0,42.47,,63.26,0.36,41.19,0.64,32.11,,1.58,118.11,986.76,2024-10-30 14:30:00,69.96
51.0,73.0,21.56,,38.05,0.3,20.0,0.92,32.36,,1.09,140.01,986.62,2024-10-30 14:45:00,53.92
51.0,,16.94,1.22,22.42,0.31,18.15,1.15,31.91,,1.38,138.24,986.51,2024-10-30 15:00:00,42.81
,,11.41,1.24,14.43,0.34,12.67,1.0,29.89,,3.91,107.35,986.7,2024-10-30 15:15:00,35.15
,,10.05,0.87,5.78,0.32,10.92,0.67,28.37,,3.59,113.09,987.1,2024-10-30 15:30:00,34.36
,,10.94,0.17,7.13,0.34,11.11,1.14,27.01,,2.93,118.17,987.27,2024-10-30 15:45:00,35.24
,,11.09,0.64,9.63,0.37,11.72,0.9,27.01,,2.52,116.55,987.32,2024-10-30 16:00:00,34.89
,90.0,10.96,1.17,9.8,0.35,12.15,0.89,27.67,,1.91,134.14,987.52,2024-10-30 16:15:00,34.7
45.0,90.0,11.57,1.04,10.51,0.32,12.61,0.86,27.78,,2.63,121.51,987.56,2024-10-30 16:30:00,34.82
45.0,90.0,11.78,0.68,10.48,0.33,12.45,0.96,27.71,,2.99,116.51,987.61,2024-10-30 16:45:00,34.73
45.0,68.84,12.04,0.57,10.85,0.3,12.61,1.21,27.77,,2.73,115.94,987.64,2024-10-30 17:00:00,35.16
45.74,62.0,12.05,1.06,10.73,0.35,13.11,1.23,27.8,,2.88,116.28,987.87,2024-10-30 17:15:00,34.61
46.0,62.0,12.71,0.71,10.96,0.31,13.43,1.19,27.84,,2.24,116.56,988.12,2024-10-30 17:30:00,34.82
46.0,62.0,12.93,1.09,10.86,0.33,14.04,0.97,27.8,,1.54,117.81,988.4,2024-10-30 17:45:00,35.41
46.0,77.33,14.14,0.45,11.19,0.49,14.6,0.7,27.77,,1.02,96.37,988.53,2024-10-30 18:00:00,35.61
56.27,82.0,14.11,1.13,11.08,0.46,15.25,1.02,27.49,,1.07,45.48,988.73,2024-10-30 18:15:00,34.04
60.0,82.0,14.53,1.45,11.19,0.37,15.99,1.57,27.33,,0.69,84.11,988.69,2024-10-30 18:30:00,33.81
60.0,82.0,15.78,0.77,11.26,0.34,16.56,1.19,27.32,,0.67,84.04,988.93,2024-10-30 18:45:00,34.18
60.0,125.07,15.96,0.39,11.49,0.43,16.35,1.15,27.28,,0.7,137.05,989.33,2024-10-30 19:00:00,34.52
90.52,139.0,16.67,0.9,11.45,0.4,17.55,1.31,27.3,,0.86,215.98,989.81,2024-10-30 19:15:00,33.04
101.0,139.0,17.68,1.56,11.51,0.36,19.24,1.34,27.21,,0.76,111.12,989.85,2024-10-30 19:30:00,33.35
101.0,139.0,17.8,1.42,11.45,0.34,19.22,0.78,27.12,,0.56,69.73,989.95,2024-10-30 19:45:00,34.12
101.0,115.58,18.53,1.34,11.53,0.34,19.87,1.37,26.96,,0.74,77.33,990.09,2024-10-30 20:00:00,33.9
93.67,108.0,18.98,1.04,11.57,0.3,20.02,0.87,26.92,,0.57,74.64,990.21,2024-10-30 20:15:00,34.54
91.0,108.0,19.21,1.33,11.66,0.36,20.54,0.93,26.87,,0.59,120.38,990.34,2024-10-30 20:30:00,33.72
91.0,108.0,18.87,1.11,11.67,0.31,19.99,1.13,26.88,,0.67,208.86,990.46,2024-10-30 20:45:00,33.69
91.0,110.28,19.35,1.24,11.7,0.31,20.58,1.02,26.87,,0.69,297.95,990.68,2024-10-30 21:00:00,33.3
86.53,111.0,19.61,1.64,11.7,0.33,21.25,1.07,26.98,,0.45,238.67,990.93,2024-10-30 21:15:00,33.49
85.0,111.0,19.87,2.09,11.85,0.35,21.96,1.12,27.08,,0.49,250.06,991.06,2024-10-30 21:30:00,33.58
85.0,111.0,20.2,1.44,11.75,0.41,21.63,1.29,26.99,,0.51,120.72,991.08,2024-10-30 21:45:00,34.29
85.0,101.93,4.9,4.1,11.85,0.49,9.02,0.93,26.85,,0.49,223.17,991.13,2024-10-30 22:00:00,17.4
83.53,99.0,4.37,4.94,11.92,0.39,9.3,1.22,26.88,,0.44,104.59,991.07,2024-10-30 22:15:00,16.03
83.0,99.0,4.44,4.96,11.8,0.32,9.39,0.91,26.75,,0.68,220.11,990.92,2024-10-30 22:30:00,16.14
83.0,99.0,4.31,4.52,11.95,0.36,8.8,1.0,26.69,,0.62,229.27,990.81,2024-10-30 22:45:00,16.41
83.0,94.47,4.38,4.68,12.09,0.31,9.06,1.21,26.73,,0.65,273.56,990.64,2024-10-30 23:00:00,16.3
74.81,93.0,3.99,3.8,11.94,0.33,7.78,1.13,26.74,,0.78,289.31,990.58,2024-10-30 23:15:00,16.19
72.0,93.0,3.07,2.68,12.03,0.3,5.73,1.03,26.49,,0.99,314.08,990.59,2024-10-30 23:30:00,16.13
72.0,93.0,2.76,2.79,12.02,0.35,5.54,0.87,26.2,,1.33,279.13,990.64,2024-10-30 23:45:00,16.0
72.0,94.53,3.03,2.13,12.04,0.35,5.17,0.96,26.01,,1.26,125.17,990.51,2024-10-31 00:00:00,16.18
63.81,95.0,3.18,1.63,12.06,0.34,4.82,0.8,25.99,,0.98,318.84,990.38,2024-10-31 00:15:00,16.13
61.0,95.0,3.19,1.92,11.96,0.35,5.12,1.38,26.13,,0.47,233.37,990.28,2024-10-31 00:30:00,16.03
61.0,95.0,3.2,1.65,12.09,0.37,4.85,1.01,26.28,,0.42,130.93,990.12,2024-10-31 00:45:00,16.26
61.0,74.6,2.17,0.88,12.12,0.36,3.06,1.11,26.15,,0.52,152.38,989.89,2024-10-31 01:00:00,16.27
53.44,68.0,1.44,0.73,12.16,0.34,2.16,1.01,26.1,,0.62,293.97,989.77,2024-10-31 01:15:00,16.25
51.0,68.0,1.06,0.41,12.08,0.34,1.48,1.12,26.08,,0.7,286.36,989.66,2024-10-31 01:30:00,16.17
51.0,68.0,1.29,0.63,12.17,0.36,1.9,0.85,25.95,,0.53,287.25,989.46,2024-10-31 01:45:00,16.05
51.0,77.2,1.07,0.55,12.22,0.32,1.64,1.19,25.92,,0.59,219.79,989.38,2024-10-31 02:00:00,16.17
49.51,80.0,0.97,0.34,12.22,0.35,1.31,0.94,25.56,,0.64,252.56,989.3,2024-10-31 02:15:00,16.1
49.0,80.0,0.9,0.08,12.07,0.39,0.95,0.98,25.46,,0.58,274.28,989.12,2024-10-31 02:30:00,16.12
49.0,80.0,0.56,0.19,12.33,0.35,0.75,0.89,25.34,,0.6,261.48,988.97,2024-10-31 02:45:00,16.08
49.0,56.58,0.15,0.01,12.41,0.3,0.16,0.94,25.24,,0.65,265.19,988.84,2024-10-31 03:00:00,16.03
40.93,49.0,0.34,,12.27,0.34,0.33,0.84,25.15,,0.7,286.02,988.67,2024-10-31 03:15:00,15.99
38.0,49.0,0.69,,12.39,0.35,0.59,1.14,25.1,,0.62,260.74,988.5,2024-10-31 03:30:00,16.04
38.0,49.0,0.5,0.33,12.32,0.35,0.82,0.84,25.07,,0.74,266.22,988.48,2024-10-31 03:45:00,16.1
38.0,64.68,0.44,0.2,12.36,0.42,0.65,0.98,24.95,,0.85,262.25,988.58,2024-10-31 04:00:00,16.18
59.59,70.0,0.46,0.27,12.33,0.35,0.71,0.82,24.78,,1.09,244.87,988.65,2024-10-31 04:15:00,16.18
67.0,70.0,0.13,0.69,12.25,0.29,0.84,1.23,24.69,,0.88,287.22,988.71,2024-10-31 04:30:00,16.1
67.0,70.0,0.29,0.8,12.35,0.35,1.1,0.7,24.68,,0.9,292.1,988.84,2024-10-31 04:45:00,16.1
67.0,69.24,0.27,0.78,12.43,0.35,1.05,1.12,24.6,,1.06,280.4,988.99,2024-10-31 05:00:00,16.13
55.27,69.0,0.42,1.56,12.46,0.3,1.98,0.87,24.49,,1.23,295.11,989.12,2024-10-31 05:15:00,16.18
51.0,69.0,0.38,2.52,12.31,0.34,2.92,0.86,24.53,,1.1,302.37,989.3,2024-10-31 05:30:00,16.05
51.0,69.0,0.53,3.23,12.38,0.47,3.76,1.4,24.64,,1.08,307.09,989.42,2024-10-31 05:45:00,16.17
51.0,82.15,0.49,2.97,12.43,0.46,3.46,1.23,24.65,,1.22,309.19,989.58,2024-10-31 06:00:00,16.17
61.42,86.0,0.36,3.06,12.44,0.38,3.4,1.21,24.68,,0.99,288.38,989.91,2024-10-31 06:15:00,16.11
65.0,86.0,0.56,3.32,12.46,0.32,3.89,1.08,24.74,,1.14,303.44,990.23,2024-10-31 06:30:00,16.12
65.0,86.0,0.43,3.13,12.42,0.45,3.57,1.31,24.97,,1.06,293.58,990.56,2024-10-31 06:45:00,16.2
65.0,101.87,0.37,3.01,12.46,0.34,3.38,0.66,25.31,,1.07,299.7,990.84,2024-10-31 07:00:00,16.17
81.13,107.0,0.58,2.93,12.21,0.38,3.5,1.19,25.66,,1.41,303.35,991.03,2024-10-31 07:15:00,16.2
87.0,107.0,0.47,3.06,12.46,0.35,3.52,1.23,25.92,,1.73,318.86,991.17,2024-10-31 07:30:00,16.23
87.0,107.0,0.38,3.18,12.31,0.46,3.54,1.33,26.47,,1.32,286.99,991.26,2024-10-31 07:45:00,16.15
87.0,103.98,0.29,3.17,12.33,0.39,3.44,1.11,27.1,,1.1,270.17,991.42,2024-10-31 08:00:00,16.02
72.11,103.0,0.45,2.77,12.38,0.35,3.22,1.13,27.62,,1.27,258.56,991.59,2024-10-31 08:15:00,16.08
67.0,103.0,0.52,2.53,12.36,0.35,3.03,1.06,28.42,,1.32,279.2,991.72,2024-10-31 08:30:00,16.21
67.0,103.0,0.6,2.7,12.38,0.43,3.3,1.17,28.53,,2.61,329.35,991.81,2024-10-31 08:45:00,16.19
67.0,253.36,0.6,3.7,12.26,0.32,4.3,1.08,29.28,,1.55,266.31,991.79,2024-10-31 09:00:00,16.16
161.54,302.0,0.61,3.59,12.41,0.38,4.19,1.04,30.75,,1.06,239.91,991.79,2024-10-31 09:15:00,16.11
194.0,302.0,0.75,4.98,12.32,0.35,5.74,0.99,29.99,,1.28,278.9,991.83,2024-10-31 09:30:00,16.01
194.0,302.0,0.79,5.99,12.31,0.31,6.77,0.84,30.26,,1.44,290.28,991.84,2024-10-31 09:45:00,16.06
,,24.5,0.58,12.28,0.38,25.11,1.5,30.76,,2.01,312.87,991.76,2024-10-31 10:00:00,32.33
,,26.1,0.37,12.34,0.36,26.47,1.2,31.75,,1.37,258.29,991.7,2024-10-31 10:15:00,33.2
61.0,75.0,26.13,,12.38,0.33,26.14,0.97,31.72,,0.95,207.85,991.54,2024-10-31 10:30:00,33.59
61.0,75.0,25.55,0.61,12.35,0.42,26.17,1.08,31.78,,1.05,252.91,991.38,2024-10-31 10:45:00,32.76
61.0,72.7,25.79,0.05,12.24,0.4,25.85,0.78,32.01,,1.45,212.17,991.17,2024-10-31 11:00:00,32.59
58.02,72.0,24.86,0.43,12.39,0.44,25.3,1.11,32.03,,1.79,105.01,990.9,2024-10-31 11:15:00,33.99
57.0,72.0,24.22,0.35,12.37,0.39,24.56,0.65,31.62,,1.25,162.61,990.59,2024-10-31 11:30:00,33.84
57.0,72.0,23.85,0.28,12.16,0.47,24.14,1.11,32.46,,1.25,182.39,990.23,2024-10-31 11:45:00,33.73
57.0,75.02,23.61,0.23,12.32,0.36,23.85,1.11,32.77,,1.28,162.43,989.95,2024-10-31 12:00:00,33.62
52.53,76.0,23.47,0.42,12.31,0.4,23.89,0.91,32.32,,0.99,152.03,989.71,2024-10-31 12:15:00,33.59
51.0,76.0,22.5,0.78,12.25,0.39,23.28,0.9,32.72,,1.22,171.78,989.51,2024-10-31 12:30:00,33.35
51.0,76.0,23.88,0.94,12.44,0.34,24.82,0.57,33.6,,1.83,191.73,989.15,2024-10-31 12:45:00,33.5
51.0,131.2,23.76,0.73,12.32,0.35,24.51,0.53,32.67,,2.09,161.98,988.82,2024-10-31 13:00:00,33.95
80.03,148.0,23.46,0.79,12.33,0.36,24.25,0.84,32.96,,1.25,207.58,988.57,2024-10-31 13:15:00,33.96
90.0,148.0,22.53,0.27,12.25,0.41,22.81,0.88,33.18,,1.12,113.15,988.25,2024-10-31 13:30:00,34.13
90.0,148.0,22.16,0.63,12.3,0.35,22.81,0.87,33.45,,1.78,160.13,988.06,2024-10-31 13:45:00,34.45
,,22.25,1.21,12.43,0.29,23.47,0.07,33.39,,2.37,200.61,987.93,2024-10-31 14:00:00,33.29
